PlayerName,G,AB,PA,H,2B,3B,HR,R,RBI,BB,SO,SB,AVG,K%,ADP,id
Tyler Miller,0,1,1,0,0,0,0,0,0,0,0,0,0.181,0.291,999,sa3017109
Randy Bednar,0,1,1,0,0,0,0,0,0,0,0,0,0.158,0.359,999,sa3016856
Chris Seise,0,1,1,0,0,0,0,0,0,0,0,0,0.182,0.319,999,sa3004142
Jhonson Pena,0,1,1,0,0,0,0,0,0,0,0,0,0.141,0.339,999,sa3015666
Cole Kleszcz,0,1,1,0,0,0,0,0,0,0,0,0,0.154,0.36,999,sa1056328
Garrett Frechette,0,1,1,0,0,0,0,0,0,0,0,0,0.186,0.269,999,sa3010636
Jesus Montilla,0,1,1,0,0,0,0,0,0,0,0,0,0.139,0.309,999,sa3016160
Jeffrey Mercedes,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.257,999,sa3018942
Stiven Acevedo,0,1,1,0,0,0,0,0,0,0,0,0,0.161,0.346,999,sa3008952
Aroon Escobar,0,1,1,0,0,0,0,0,0,0,0,0,0.146,0.278,999,sa3018463
Willy Montero,0,1,1,0,0,0,0,0,0,0,0,0,0.138,0.389,999,sa3015869
Leandro Alsinois,0,1,1,0,0,0,0,0,0,0,0,0,0.143,0.337,999,sa3018624
Miguel Jerez,0,1,1,0,0,0,0,0,0,0,0,0,0.156,0.331,999,sa917754
Carlos Pacheco,0,1,1,0,0,0,0,0,0,0,0,0,0.128,0.354,999,sa3018455
Kelvin Diaz,0,1,1,0,0,0,0,0,0,0,0,0,0.133,0.345,999,sa3015670
Darlyn Montero,0,1,1,0,0,0,0,0,0,0,0,0,0.141,0.323,999,sa3009324
Andre Nnebe,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.387,999,sa3011588
Jose Rodriguez,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.342,999,sa3018555
Ray Garrett,0,1,1,0,0,0,0,0,0,0,0,0,0.141,0.32,999,sa3017701
Armando Sierra,0,1,1,0,0,0,0,0,0,0,0,0,0.183,0.253,999,sa3015805
Andri Leon,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.326,999,sa3018916
Raynerd Ortega,0,1,1,0,0,0,0,0,0,0,0,0,0.139,0.339,999,sa3018542
Jesus Machado,0,1,1,0,0,0,0,0,0,0,0,0,0.146,0.343,999,sa3018915
Jaswel De Los Santos,0,1,1,0,0,0,0,0,0,0,0,0,0.161,0.356,999,sa3008838
Yidel Diaz,0,1,1,0,0,0,0,0,0,0,0,0,0.127,0.372,999,sa3018946
Logan Glass,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.417,999,sa3011614
Roinny Aguiar,0,1,1,0,0,0,0,0,0,0,0,0,0.136,0.327,999,sa3019439
Erick Alvarez,0,1,1,0,0,0,0,0,0,0,0,0,0.168,0.258,999,sa3018601
Nomar Fana,0,1,1,0,0,0,0,0,0,0,0,0,0.143,0.366,999,sa3015691
Carlos Vasquez,0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.296,999,sa3018939
Nelson Roberto,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.385,999,sa3006595
Javier Armas,0,1,1,0,0,0,0,0,0,0,0,0,0.147,0.319,999,sa3015604
Branlyn Jaraba,0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.337,999,sa3008755
Romtres Cabrera,0,1,1,0,0,0,0,0,0,0,0,0,0.135,0.4,999,sa3015775
Dervy Ventura,0,1,1,0,0,0,0,0,0,0,0,0,0.14,0.31,999,sa3019218
Carlos Vicioso,0,1,1,0,0,0,0,0,0,0,0,0,0.141,0.343,999,sa3015690
Ricardo Rosario,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.309,999,sa3016306
Diego Benitez,0,1,1,0,0,0,0,0,0,0,0,0,0.136,0.326,999,sa3018391
Eddy Isturiz,0,1,1,0,0,0,0,0,0,0,0,0,0.14,0.35,999,sa3016721
Juan Jerez,0,1,1,0,0,0,0,0,0,0,0,0,0.175,0.304,999,sa3008892
Myles Miller,0,1,1,0,0,0,0,0,0,0,0,0,0.16,0.366,999,sa3018121
Robert Gonzalez,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.322,999,sa3018545
Ethan De Cuba,0,1,1,0,0,0,0,0,0,0,0,0,0.144,0.311,999,sa3015553
Roiner Quintana,0,1,1,0,0,0,0,0,0,0,0,0,0.141,0.322,999,sa3019510
Jember Gutierrez,0,1,1,0,0,0,0,0,0,0,0,0,0.144,0.34,999,sa3003324
Wilton Lara,0,1,1,0,0,0,0,0,0,0,0,0,0.141,0.317,999,sa3018604
Tyler Whitaker,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.37,999,sa3017376
Freddvil Chevez,0,1,1,0,0,0,0,0,0,0,0,0,0.173,0.286,999,sa3003413
Leonardo Seminati,0,1,1,0,0,0,0,0,0,0,0,0,0.168,0.369,999,sa3008298
Jose Chacon,0,1,1,0,0,0,0,0,0,0,0,0,0.142,0.32,999,sa3016130
Deivi Cabrera,0,1,1,0,0,0,0,0,0,0,0,0,0.146,0.275,999,sa3016836
Yeison Morrobel,0,1,1,0,0,0,0,0,0,0,0,0,0.159,0.287,999,sa3015720
Franklin Linares,0,1,1,0,0,0,0,0,0,0,0,0,0.154,0.303,999,sa3009820
Capri Ortiz,0,1,1,0,0,0,0,0,0,0,0,0,0.148,0.31,999,sa3018473
Layant Tapia,0,1,1,0,0,0,0,0,0,0,0,0,0.134,0.341,999,sa3015652
Jean Joseph,0,1,1,0,0,0,0,0,0,0,0,0,0.144,0.293,999,sa3018568
Jefferson Pena,0,1,1,0,0,0,0,0,0,0,0,0,0.152,0.328,999,sa3015714
Brett Langhorne,0,1,1,0,0,0,0,0,0,0,0,0,0.165,0.375,999,sa3007064
Luis Torres,0,1,1,0,0,0,0,0,0,0,0,0,0.176,0.276,999,sa3018600
Athanael Duarte,0,1,1,0,0,0,0,0,0,0,0,0,0.141,0.323,999,sa3019630
Willy Fanas,0,1,1,0,0,0,0,0,0,0,0,0,0.142,0.337,999,sa3018389
Justin Washington,0,1,1,0,0,0,0,0,0,0,0,0,0.156,0.349,999,sa3011205
Anderson Nova,0,1,1,0,0,0,0,0,0,0,0,0,0.16,0.322,999,sa3018553
Alessandro Duran,0,1,1,0,0,0,0,0,0,0,0,0,0.128,0.333,999,sa3018521
Yonatan Henriquez,0,1,1,0,0,0,0,0,0,0,0,0,0.138,0.336,999,sa3018487
Fernando Hernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.141,0.313,999,sa3015582
Braylin Tavera,0,1,1,0,0,0,0,0,0,0,0,0,0.132,0.385,999,sa3018416
Kelvin Diaz,0,1,1,0,0,0,0,0,0,0,0,0,0.149,0.355,999,sa3016122
Leny Carela,0,1,1,0,0,0,0,0,0,0,0,0,0.152,0.273,999,sa3019402
Arxy Hernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.152,0.3,999,sa3015693
Mahki Backstrom,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.412,999,sa3011599
Richard Ramirez,0,1,1,0,0,0,0,0,0,0,0,0,0.126,0.356,999,sa3018474
Roynier Hernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.245,999,sa3018495
Justin Oferman,0,1,1,0,0,0,0,0,0,0,0,0,0.149,0.273,999,sa3006216
Jose Monserrate,0,1,1,0,0,0,0,0,0,0,0,0,0.161,0.294,999,sa3018646
Oliver Carrillo,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.362,999,sa3019662
Luis Castillo,0,1,1,0,0,0,0,0,0,0,0,0,0.132,0.355,999,sa3009761
Julio Pinto,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.223,999,sa3015812
Francisco Garcia,0,1,1,0,0,0,0,0,0,0,0,0,0.166,0.32,999,sa3015677
Andres Mesa,0,1,1,0,0,0,0,0,0,0,0,0,0.148,0.3,999,sa3015598
Denyerbe Gervis,0,1,1,0,0,0,0,0,0,0,0,0,0.147,0.321,999,sa3016176
Misael Gonzalez,0,1,1,0,0,0,0,0,0,0,0,0,0.148,0.388,999,sa3010164
Neyfi Marinez,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.343,999,sa3005931
Toby Simmons,0,1,1,0,0,0,0,0,0,0,0,0,0.138,0.4,999,sa3018586
Miguel Sosa,0,1,1,0,0,0,0,0,0,0,0,0,0.149,0.287,999,sa3016325
Danyer Sanabria,0,1,1,0,0,0,0,0,0,0,0,0,0.172,0.32,999,sa3008853
Jhonny Severino,0,1,1,0,0,0,0,0,0,0,0,0,0.144,0.345,999,sa3018415
Santiago Gomez,0,1,1,0,0,0,0,0,0,0,0,0,0.136,0.353,999,sa3018616
Carlos Verdecia,0,1,1,0,0,0,0,0,0,0,0,0,0.142,0.322,999,sa3010878
Yosander Asencio,0,1,1,0,0,0,0,0,0,0,0,0,0.136,0.398,999,sa3018456
Derek Bernard,0,1,1,0,0,0,0,0,0,0,0,0,0.175,0.314,999,sa3018477
Teofilo Mendez,0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.33,999,sa3008795
Sandy Sanchez,0,1,1,0,0,0,0,0,0,0,0,0,0.153,0.275,999,sa3018533
Miguel Droz,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.295,999,sa3011704
Lyle Lin,0,1,1,0,0,0,0,0,0,0,0,0,0.171,0.273,999,sa918343
Cruzmel Arias,0,1,1,0,0,0,0,0,0,0,0,0,0.169,0.289,999,sa3019527
Ruben Vizcaya,0,1,1,0,0,0,0,0,0,0,0,0,0.137,0.344,999,sa3015766
Yonathan Leon,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.293,999,sa3015627
Simon Juan,0,1,1,0,0,0,0,0,0,0,0,0,0.137,0.351,999,sa3018412
Marcus Smith,0,1,1,0,0,0,0,0,0,0,0,0,0.139,0.447,999,sa1169620
Gedionne Marlin,0,1,1,0,0,0,0,0,0,0,0,0,0.147,0.311,999,sa3015809
Beyker Martinez,0,1,1,0,0,0,0,0,0,0,0,0,0.13,0.375,999,sa3017700
Luis Frias,0,1,1,0,0,0,0,0,0,0,0,0,0.142,0.358,999,sa3018608
Marcos Torres,0,1,1,0,0,0,0,0,0,0,0,0,0.154,0.332,999,sa3018449
Alexander Orasma,0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.274,999,sa3019097
Yaisel Ramos,0,1,1,0,0,0,0,0,0,0,0,0,0.132,0.387,999,sa3018620
Juan Aparicio,0,1,1,0,0,0,0,0,0,0,0,0,0.14,0.327,999,sa3015516
Angel Pierre,0,1,1,0,0,0,0,0,0,0,0,0,0.143,0.363,999,sa3018590
Estuar Suero,0,1,1,0,0,0,0,0,0,0,0,0,0.134,0.391,999,sa3018481
Alvaro Aguero,0,1,1,0,0,0,0,0,0,0,0,0,0.144,0.355,999,sa3015679
Miguel Fabrizio,0,1,1,0,0,0,0,0,0,0,0,0,0.164,0.306,999,sa3005767
Jeferson Espinal,0,1,1,0,0,0,0,0,0,0,0,0,0.176,0.341,999,sa3008793
Raylin Ramos,0,1,1,0,0,0,0,0,0,0,0,0,0.164,0.255,999,sa3018561
Frederick Marte,0,1,1,0,0,0,0,0,0,0,0,0,0.135,0.322,999,sa3015831
Elian Cortorreal,0,1,1,0,0,0,0,0,0,0,0,0,0.135,0.331,999,sa3018618
Raul Guzman,0,1,1,0,0,0,0,0,0,0,0,0,0.142,0.356,999,sa3015872
Alex Garcia,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.321,999,sa3010156
Demetrio Nadal,0,1,1,0,0,0,0,0,0,0,0,0,0.143,0.299,999,sa3018919
Jose Fernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.132,0.332,999,sa3018581
Alexander Benua,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.342,999,sa3015817
Alixandri Alvarez,0,1,1,0,0,0,0,0,0,0,0,0,0.152,0.271,999,sa3008802
Juan Diaz,0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.335,999,sa3008862
Juan Cruz,0,1,1,0,0,0,0,0,0,0,0,0,0.128,0.414,999,sa3016194
Franyer Noria,0,1,1,0,0,0,0,0,0,0,0,0,0.157,0.294,999,sa3018528
Fernando Peguero,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.25,999,sa3018546
Tevin Mitchell,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.41,999,sa3011157
Edward Romero,0,1,1,0,0,0,0,0,0,0,0,0,0.147,0.286,999,sa3008796
Carlos Sanchez,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.332,999,sa3018465
Bryan Andrade,0,1,1,0,0,0,0,0,0,0,0,0,0.142,0.266,999,sa3018467
Bryce Bush,0,1,1,0,0,0,0,0,0,0,0,0,0.167,0.324,999,sa3008278
Roberth Gutierrez,0,1,1,0,0,0,0,0,0,0,0,0,0.135,0.38,999,sa3008857
Jerson Florentino,0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.26,999,sa3018642
Jecorrah Arnold,0,1,1,0,0,0,0,0,0,0,0,0,0.159,0.317,999,sa3004508
Jorluis Guerra,0,1,1,0,0,0,0,0,0,0,0,0,0.167,0.287,999,sa3016188
Matt Warkentin,0,1,1,0,0,0,0,0,0,0,0,0,0.16,0.352,999,sa3015139
Eddy Rodriguez,0,1,1,0,0,0,0,0,0,0,0,0,0.146,0.336,999,sa3016154
Wilson Valdez,0,1,1,0,0,0,0,0,0,0,0,0,0.147,0.348,999,sa3005792
Dyron Campos,0,1,1,0,0,0,0,0,0,0,0,0,0.154,0.332,999,sa3008937
Samuel Camacaro,0,1,1,0,0,0,0,0,0,0,0,0,0.136,0.307,999,sa3015829
Daje Morales,0,1,1,0,0,0,0,0,0,0,0,0,0.141,0.312,999,sa3018509
German Guilarte,0,1,1,0,0,0,0,0,0,0,0,0,0.111,0.421,999,sa3016539
Freili Encarnacion,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.344,999,sa3018414
Hans Montero,0,1,1,0,0,0,0,0,0,0,0,0,0.127,0.383,999,sa3016321
Juan Paulino,0,1,1,0,0,0,0,0,0,0,0,0,0.163,0.325,999,sa3008190
Heison Sanchez,0,1,1,0,0,0,0,0,0,0,0,0,0.139,0.343,999,sa3018930
Felix Reyes,0,1,1,0,0,0,0,0,0,0,0,0,0.167,0.315,999,sa3015688
Roderick Arias,0,1,1,0,0,0,0,0,0,0,0,0,0.122,0.4,999,sa3019674
Darel Belen,0,1,1,0,0,0,0,0,0,0,0,0,0.147,0.404,999,sa3008939
Andy Encarnacion,0,1,1,0,0,0,0,0,0,0,0,0,0.144,0.337,999,sa3018498
Godwin Bennett,0,1,1,0,0,0,0,0,0,0,0,0,0.14,0.415,999,sa3016191
Roosbert Tapia,0,1,1,0,0,0,0,0,0,0,0,0,0.139,0.334,999,sa3018547
Cuba Bess,0,1,1,0,0,0,0,0,0,0,0,0,0.171,0.319,999,sa3015374
Elizaul Chalas,0,1,1,0,0,0,0,0,0,0,0,0,0.147,0.306,999,sa3018973
Sebastian Burciaga,0,1,1,0,0,0,0,0,0,0,0,0,0.149,0.283,999,sa3009545
Emerson Purroy,0,1,1,0,0,0,0,0,0,0,0,0,0.135,0.329,999,sa3015840
Eduardo Garcia,0,1,1,0,0,0,0,0,0,0,0,0,0.14,0.36,999,sa3015514
Jose Gomez,0,1,1,0,0,0,0,0,0,0,0,0,0.133,0.408,999,sa3018502
Alejandro Loaiza,0,1,1,0,0,0,0,0,0,0,0,0,0.113,0.423,999,sa3016195
Erick Bautista,0,1,1,0,0,0,0,0,0,0,0,0,0.146,0.414,999,sa3019103
Nelson Beltran,0,1,1,0,0,0,0,0,0,0,0,0,0.134,0.369,999,sa3008874
Quentin Selma,0,1,1,0,0,0,0,0,0,0,0,0,0.163,0.318,999,sa3016864
Luis Zambrano,0,1,1,0,0,0,0,0,0,0,0,0,0.143,0.292,999,sa3009311
Roger Caraballo,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.33,999,sa3015555
Justin Rodriguez,0,1,1,0,0,0,0,0,0,0,0,0,0.148,0.369,999,sa3015796
Adari Grant,0,1,1,0,0,0,0,0,0,0,0,0,0.143,0.309,999,sa3015771
Jalen Greer,0,1,1,0,0,0,0,0,0,0,0,0,0.143,0.379,999,sa3010340
Thomas Sosa,0,1,1,0,0,0,0,0,0,0,0,0,0.138,0.354,999,sa3018566
Modeifi Marte,0,1,1,0,0,0,0,0,0,0,0,0,0.172,0.25,999,sa3018445
Jandel Paulino,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.343,999,sa3005779
Reminton Batista,0,1,1,0,0,0,0,0,0,0,0,0,0.139,0.372,999,sa3018530
Luis Baez,0,1,1,0,0,0,0,0,0,0,0,0,0.157,0.341,999,sa3018482
Juan Diaz,0,1,1,0,0,0,0,0,0,0,0,0,0.164,0.236,999,sa3015867
Ricardo Cabrera,0,1,1,0,0,0,0,0,0,0,0,0,0.146,0.328,999,sa3018405
Daz Cameron,5,18,20,4,1,0,0,2,2,1,6,1,0.218,0.29,747.81,18353
Moises Molero,0,1,1,0,0,0,0,0,0,0,0,0,0.137,0.351,999,sa3018469
Anderdson Rojas,0,1,1,0,0,0,0,0,0,0,0,0,0.176,0.225,999,sa3015818
Juan Batista,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.398,999,sa3005629
Mason Berne,0,1,1,0,0,0,0,0,0,0,0,0,0.165,0.327,999,sa3007029
Edgar Alfonso,0,1,1,0,0,0,0,0,0,0,0,0,0.147,0.298,999,sa3015870
Santiago Torres,0,1,1,0,0,0,0,0,0,0,0,0,0.146,0.305,999,sa3016307
Daniel Benschop,0,1,1,0,0,0,0,0,0,0,0,0,0.146,0.321,999,sa3018569
Jose Ochoa,0,1,1,0,0,0,0,0,0,0,0,0,0.14,0.354,999,sa3018385
Yonathan Pierre,0,1,1,0,0,0,0,0,0,0,0,0,0.146,0.357,999,sa3009555
Kona Quiggle,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.34,999,sa3010588
Alberto Mendez,0,1,1,0,0,0,0,0,0,0,0,0,0.136,0.36,999,sa3018458
Brayan Guedez,0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.289,999,sa3018461
Jhon Diaz,0,1,1,0,0,0,0,0,0,0,0,0,0.128,0.388,999,sa3014710
Dennys Riera,0,1,1,0,0,0,0,0,0,0,0,0,0.135,0.321,999,sa3019675
Edgar Basabe,0,1,1,0,0,0,0,0,0,0,0,0,0.147,0.343,999,sa3015810
Jauri Custodio,0,1,1,0,0,0,0,0,0,0,0,0,0.16,0.312,999,sa3008823
Gery Holguin,0,1,1,0,0,0,0,0,0,0,0,0,0.125,0.375,999,sa3018534
Charles Nova,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.262,999,sa3019497
Albertson Asigen,0,1,1,0,0,0,0,0,0,0,0,0,0.164,0.305,999,sa3016639
Eliam Sandoval,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.351,999,sa3015751
Erick Hernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.138,0.347,999,sa3018921
Robert Robertis,0,1,1,0,0,0,0,0,0,0,0,0,0.157,0.298,999,sa3015639
Rafael Herrera,0,1,1,0,0,0,0,0,0,0,0,0,0.153,0.341,999,sa3007052
Jensy De Leon,0,1,1,0,0,0,0,0,0,0,0,0,0.143,0.302,999,sa3016551
Yeison Lemos,0,1,1,0,0,0,0,0,0,0,0,0,0.142,0.325,999,sa3015608
Otoniel Vallejo,0,1,1,0,0,0,0,0,0,0,0,0,0.139,0.342,999,sa3009339
Yeferson Tineo,0,1,1,0,0,0,0,0,0,0,0,0,0.14,0.327,999,sa3015726
Junior Manon,0,1,1,0,0,0,0,0,0,0,0,0,0.132,0.369,999,sa3016139
Gregory Guerrero,0,1,1,0,0,0,0,0,0,0,0,0,0.167,0.305,999,sa917296
Franyerber Montilla,0,1,1,0,0,0,0,0,0,0,0,0,0.131,0.364,999,sa3018580
Josue Cruz,0,1,1,0,0,0,0,0,0,0,0,0,0.148,0.421,999,sa3005577
Misael Mojica,0,1,1,0,0,0,0,0,0,0,0,0,0.136,0.371,999,sa3018462
Jose Gerardo,0,1,1,0,0,0,0,0,0,0,0,0,0.139,0.413,999,sa3018645
German Tapia,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.359,999,sa3015850
Randy De Jesus,0,1,1,0,0,0,0,0,0,0,0,0,0.153,0.333,999,sa3018426
Edwin Sanchez,0,1,1,0,0,0,0,0,0,0,0,0,0.139,0.363,999,sa3018438
Abdias De La Cruz,0,1,1,0,0,0,0,0,0,0,0,0,0.129,0.366,999,sa3019401
Josi Novas,0,1,1,0,0,0,0,0,0,0,0,0,0.134,0.372,999,sa3018594
Yeison Vargas,0,1,1,0,0,0,0,0,0,0,0,0,0.146,0.327,999,sa3016343
Jose Pastrano,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.288,999,sa3006721
Andrew Pratt,0,1,1,0,0,0,0,0,0,0,0,0,0.159,0.37,999,sa3010045
Manuel Guance,0,1,1,0,0,0,0,0,0,0,0,0,0.127,0.401,999,sa3016557
Reiner Chourio,0,1,1,0,0,0,0,0,0,0,0,0,0.134,0.372,999,sa3016149
Yefri Rivera,0,1,1,0,0,0,0,0,0,0,0,0,0.158,0.278,999,sa3015784
Wady Mendez,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.349,999,sa3018615
Glenallen Hill Jr.,0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.383,999,sa3010335
Ivan Sosa,0,1,1,0,0,0,0,0,0,0,0,0,0.14,0.306,999,sa3018588
Leonel Espinoza,0,1,1,0,0,0,0,0,0,0,0,0,0.148,0.334,999,sa3015735
Jose Sanabria,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.301,999,sa3015595
Felix Negueis,0,1,1,0,0,0,0,0,0,0,0,0,0.149,0.364,999,sa3008739
Jose Suarez,0,1,1,0,0,0,0,0,0,0,0,0,0.147,0.366,999,sa3016156
Starlin Gill,0,1,1,0,0,0,0,0,0,0,0,0,0.171,0.258,999,sa3008737
Luis Suarez,0,1,1,0,0,0,0,0,0,0,0,0,0.131,0.35,999,sa3018541
Arfeni Batista,0,1,1,0,0,0,0,0,0,0,0,0,0.136,0.347,999,sa3018485
Enzo Paulino,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.31,999,sa3018440
Jose Rivera,0,1,1,0,0,0,0,0,0,0,0,0,0.129,0.33,999,sa3018605
Mauro Bonifacio,0,1,1,0,0,0,0,0,0,0,0,0,0.142,0.389,999,sa3008881
Jonatan Yan,0,1,1,0,0,0,0,0,0,0,0,0,0.146,0.274,999,sa3019511
Daniel Montesino,0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.354,999,sa3015721
Roberto Martinez,0,1,1,0,0,0,0,0,0,0,0,0,0.168,0.32,999,sa3015173
Victor Celedonio,0,1,1,0,0,0,0,0,0,0,0,0,0.142,0.317,999,sa3016150
AJ Lee,0,1,1,0,0,0,0,0,0,0,0,0,0.159,0.372,999,sa3010146
Gustavo Campero,0,1,1,0,0,0,0,0,0,0,0,0,0.169,0.279,999,sa3003242
Johan Barrios,0,1,1,0,0,0,0,0,0,0,0,0,0.149,0.308,999,sa3018417
Mendy Ferreira,0,1,1,0,0,0,0,0,0,0,0,0,0.133,0.382,999,sa3016635
Douglas Glod,0,1,1,0,0,0,0,0,0,0,0,0,0.131,0.392,999,sa3019685
Fraymi De Leon,0,1,1,0,0,0,0,0,0,0,0,0,0.137,0.356,999,sa3018436
Juan Mota,0,1,1,0,0,0,0,0,0,0,0,0,0.142,0.314,999,sa3015868
Jesus Bolivar,0,1,1,0,0,0,0,0,0,0,0,0,0.156,0.312,999,sa3008923
Raymi Gomez,0,1,1,0,0,0,0,0,0,0,0,0,0.147,0.346,999,sa3008780
Edward De La Cruz,0,1,1,0,0,0,0,0,0,0,0,0,0.113,0.418,999,sa3016643
Tucker Mitchell,0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.345,999,sa3017511
Luis Barett,0,1,1,0,0,0,0,0,0,0,0,0,0.143,0.32,999,sa3019201
Yilber Herrera,0,1,1,0,0,0,0,0,0,0,0,0,0.127,0.361,999,sa3018425
Audie Jimenez,0,1,1,0,0,0,0,0,0,0,0,0,0.136,0.299,999,sa3019211
Wueslly Lespe,0,1,1,0,0,0,0,0,0,0,0,0,0.127,0.402,999,sa3016108
Kendry Chirinos,0,1,1,0,0,0,0,0,0,0,0,0,0.118,0.406,999,sa3018453
Miguel Lopez,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.312,999,sa3016187
Javier Rivas,0,1,1,0,0,0,0,0,0,0,0,0,0.137,0.3,999,sa3015589
Marcelo Perez,0,1,1,0,0,0,0,0,0,0,0,0,0.126,0.353,999,sa3016327
Donis Rodriguez,0,1,1,0,0,0,0,0,0,0,0,0,0.132,0.33,999,sa3018572
Gueile Borrome,0,1,1,0,0,0,0,0,0,0,0,0,0.138,0.325,999,sa3018496
Natanael Yuten,0,1,1,0,0,0,0,0,0,0,0,0,0.167,0.301,999,sa3018486
Jhonny Piron,0,1,1,0,0,0,0,0,0,0,0,0,0.139,0.358,999,sa3015702
Carlos Carmona,0,1,1,0,0,0,0,0,0,0,0,0,0.147,0.318,999,sa3015776
Yoandy Perez,0,1,1,0,0,0,0,0,0,0,0,0,0.129,0.386,999,sa3016180
Ryan Holgate,0,1,1,0,0,0,0,0,0,0,0,0,0.168,0.323,999,sa3016998
Jean Mata,0,1,1,0,0,0,0,0,0,0,0,0,0.148,0.31,999,sa3019540
Roger Lasso,0,1,1,0,0,0,0,0,0,0,0,0,0.142,0.344,999,sa3015789
Lisandro Bonifacio,0,1,1,0,0,0,0,0,0,0,0,0,0.12,0.378,999,sa3018583
Luis Maza,0,1,1,0,0,0,0,0,0,0,0,0,0.135,0.344,999,sa3016868
Ramon Ramirez,0,1,1,0,0,0,0,0,0,0,0,0,0.14,0.378,999,sa3018971
Edrei Campos,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.285,999,sa3018550
Santiago Millan,0,1,1,0,0,0,0,0,0,0,0,0,0.139,0.38,999,sa3015628
Axel James,0,1,1,0,0,0,0,0,0,0,0,0,0.153,0.354,999,sa3008806
Jordany Oliver,0,1,1,0,0,0,0,0,0,0,0,0,0.126,0.403,999,sa3018532
Ronny Ramirez,0,1,1,0,0,0,0,0,0,0,0,0,0.149,0.331,999,sa3017223
Juan Chacon,0,1,1,0,0,0,0,0,0,0,0,0,0.158,0.313,999,sa3014676
Lewin De La Cruz,0,1,1,0,0,0,0,0,0,0,0,0,0.14,0.319,999,sa3015640
Victor Sosa,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.301,999,sa3015562
Gerard Ramos,0,1,1,0,0,0,0,0,0,0,0,0,0.157,0.33,999,sa3005536
Carlos Jimenez,0,1,1,0,0,0,0,0,0,0,0,0,0.158,0.302,999,sa3015843
Brayan Rijo,0,1,1,0,0,0,0,0,0,0,0,0,0.153,0.373,999,sa3015797
Fadriel Cruz,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.254,999,sa3005476
Jose Colina,0,1,1,0,0,0,0,0,0,0,0,0,0.144,0.366,999,sa872875
Leiker Figueroa,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.299,999,sa3018506
Jeury Corona,0,1,1,0,0,0,0,0,0,0,0,0,0.156,0.302,999,sa3008893
Jesus Fernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.13,0.339,999,sa3015654
Cristian More,0,1,1,0,0,0,0,0,0,0,0,0,0.157,0.295,999,sa3011589
Anderson Suriel,0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.256,999,sa3015683
Yanki Baptiste,0,1,1,0,0,0,0,0,0,0,0,0,0.123,0.412,999,sa3018579
